threshold,max assoc,n assocs,accuracy,round,n_clusts
0.6000000000000001,24.0,2366.0,0.8933333333333333,14.0,4.0
0.6500000000000001,21.0,2054.0,0.76,14.0,5.0
0.7000000000000001,19.0,1692.0,0.76,14.0,5.0
0.7500000000000001,18.0,1310.0,0.66,14.0,9.0
0.8,16.0,1008.0,0.44666666666666666,14.0,21.0
0.8500000000000001,9.0,740.0,0.31333333333333335,14.0,34.0
0.9000000000000001,8.0,502.0,0.16,14.0,66.0
0.9500000000000001,8.0,314.0,0.10666666666666667,14.0,101.0
1.0,3.0,174.0,0.05333333333333334,14.0,140.0
0.0,100.0,9072.0,0.6666666666666666,15.0,2.0
0.05,73.0,7352.0,0.6666666666666666,15.0,2.0
0.1,63.0,6730.0,0.6666666666666666,15.0,2.0
0.15000000000000002,53.0,6220.0,0.6666666666666666,15.0,2.0
0.2,50.0,5174.0,0.6666666666666666,15.0,2.0
0.25,50.0,4710.0,0.6666666666666666,15.0,2.0
0.3,45.0,4200.0,0.6666666666666666,15.0,2.0
0.35000000000000003,38.0,3726.0,0.6666666666666666,15.0,2.0
0.4,37.0,3370.0,0.6666666666666666,15.0,2.0
0.45,32.0,3076.0,0.6666666666666666,15.0,2.0
0.5,29.0,2830.0,0.6666666666666666,15.0,2.0
0.55,26.0,2604.0,0.9733333333333334,15.0,3.0
0.6000000000000001,23.0,2352.0,0.84,15.0,4.0
0.6500000000000001,20.0,2008.0,0.76,15.0,5.0
0.7000000000000001,19.0,1614.0,0.6733333333333333,15.0,7.0
0.7500000000000001,17.0,1312.0,0.6666666666666666,15.0,9.0
0.8,12.0,998.0,0.3933333333333333,15.0,20.0
0.8500000000000001,10.0,732.0,0.24,15.0,36.0
0.9000000000000001,9.0,488.0,0.18,15.0,64.0
0.9500000000000001,8.0,276.0,0.1,15.0,108.0
1.0,3.0,168.0,0.04666666666666667,15.0,142.0
0.0,86.0,8922.0,0.6666666666666666,16.0,2.0
0.05,67.0,7534.0,0.6666666666666666,16.0,2.0
0.1,60.0,6788.0,0.6666666666666666,16.0,2.0
0.15000000000000002,51.0,6228.0,0.6666666666666666,16.0,2.0
0.2,50.0,5220.0,0.6666666666666666,16.0,2.0
0.25,50.0,4698.0,0.6666666666666666,16.0,2.0
0.3,50.0,4202.0,0.6666666666666666,16.0,2.0
0.35000000000000003,43.0,3806.0,0.6666666666666666,16.0,2.0
0.4,37.0,3446.0,0.6666666666666666,16.0,2.0
0.45,33.0,3146.0,0.6666666666666666,16.0,2.0
0.5,33.0,2894.0,0.6666666666666666,16.0,2.0
0.55,28.0,2702.0,0.9733333333333334,16.0,3.0
0.6000000000000001,27.0,2452.0,0.9733333333333334,16.0,3.0
0.6500000000000001,24.0,2114.0,0.9733333333333334,16.0,3.0
0.7000000000000001,20.0,1770.0,0.84,16.0,4.0
0.7500000000000001,19.0,1396.0,0.76,16.0,7.0
0.8,15.0,1054.0,0.49333333333333335,16.0,16.0
0.8500000000000001,10.0,772.0,0.4,16.0,30.0
0.9000000000000001,9.0,518.0,0.18,16.0,67.0
0.9500000000000001,7.0,342.0,0.12,16.0,96.0
1.0,3.0,164.0,0.04666666666666667,16.0,144.0
0.0,100.0,10982.0,0.6666666666666666,17.0,2.0
0.05,70.0,7638.0,0.6666666666666666,17.0,2.0
0.1,63.0,6828.0,0.6666666666666666,17.0,2.0
0.15000000000000002,57.0,6382.0,0.6666666666666666,17.0,2.0
0.2,53.0,5312.0,0.6666666666666666,17.0,2.0
0.25,50.0,4750.0,0.6666666666666666,17.0,2.0
0.3,41.0,4224.0,0.6666666666666666,17.0,2.0
0.35000000000000003,38.0,3816.0,0.6666666666666666,17.0,2.0
0.4,36.0,3516.0,0.6666666666666666,17.0,2.0
0.45,31.0,3200.0,0.6666666666666666,17.0,2.0
0.5,28.0,2966.0,0.6666666666666666,17.0,2.0
0.55,27.0,2742.0,0.6666666666666666,17.0,2.0
0.6000000000000001,24.0,2478.0,0.84,17.0,3.0
0.6500000000000001,22.0,2164.0,0.84,17.0,4.0
0.7000000000000001,20.0,1786.0,0.76,17.0,5.0
0.7500000000000001,18.0,1412.0,0.6666666666666666,17.0,8.0
0.8,15.0,1058.0,0.4866666666666667,17.0,18.0
0.8500000000000001,11.0,824.0,0.3466666666666667,17.0,29.0
0.9000000000000001,9.0,546.0,0.20666666666666667,17.0,58.0
0.9500000000000001,7.0,304.0,0.13333333333333333,17.0,101.0
1.0,3.0,176.0,0.05333333333333334,17.0,139.0
0.0,100.0,9852.0,0.6666666666666666,18.0,2.0
0.05,68.0,7404.0,0.6666666666666666,18.0,2.0
0.1,64.0,6710.0,0.6666666666666666,18.0,2.0
0.15000000000000002,56.0,5696.0,0.6666666666666666,18.0,2.0
0.2,50.0,5154.0,0.6666666666666666,18.0,2.0
0.25,49.0,4616.0,0.6666666666666666,18.0,2.0
0.3,41.0,4038.0,0.6666666666666666,18.0,2.0
0.35000000000000003,40.0,3646.0,0.6666666666666666,18.0,2.0
0.4,36.0,3392.0,0.6666666666666666,18.0,2.0
0.45,29.0,3128.0,0.6666666666666666,18.0,2.0
0.5,27.0,2848.0,0.6666666666666666,18.0,2.0
0.55,26.0,2634.0,0.6666666666666666,18.0,2.0
0.6000000000000001,23.0,2382.0,0.84,18.0,3.0
0.6500000000000001,22.0,2124.0,0.76,18.0,4.0
0.7000000000000001,20.0,1800.0,0.6666666666666666,18.0,6.0
0.7500000000000001,19.0,1472.0,0.5266666666666666,18.0,9.0
0.8,18.0,1164.0,0.48,18.0,15.0
0.8500000000000001,17.0,870.0,0.3,18.0,35.0
0.9000000000000001,12.0,612.0,0.23333333333333334,18.0,61.0
0.9500000000000001,6.0,338.0,0.15333333333333332,18.0,89.0
1.0,3.0,174.0,0.05333333333333334,18.0,140.0
0.0,100.0,9986.0,0.6666666666666666,19.0,2.0
0.05,67.0,7330.0,0.6666666666666666,19.0,2.0
0.1,61.0,6706.0,0.6666666666666666,19.0,2.0
0.15000000000000002,52.0,5778.0,0.6666666666666666,19.0,2.0
0.2,50.0,5116.0,0.6666666666666666,19.0,2.0
0.25,50.0,4692.0,0.6666666666666666,19.0,2.0
0.3,50.0,4224.0,0.6666666666666666,19.0,2.0
0.35000000000000003,43.0,3760.0,0.6666666666666666,19.0,2.0
0.4,34.0,3450.0,0.6666666666666666,19.0,2.0
0.45,33.0,3152.0,0.6666666666666666,19.0,2.0
0.5,33.0,2898.0,0.6666666666666666,19.0,2.0
0.55,28.0,2666.0,0.6666666666666666,19.0,2.0
0.6000000000000001,24.0,2412.0,0.84,19.0,3.0
0.6500000000000001,23.0,2124.0,0.76,19.0,4.0
0.7000000000000001,22.0,1832.0,0.6666666666666666,19.0,6.0
0.7500000000000001,18.0,1448.0,0.6666666666666666,19.0,7.0
0.8,17.0,1130.0,0.4533333333333333,19.0,13.0
0.8500000000000001,11.0,800.0,0.3466666666666667,19.0,29.0
0.9000000000000001,9.0,510.0,0.2,19.0,61.0
0.9500000000000001,6.0,300.0,0.1,19.0,103.0
1.0,3.0,182.0,0.05333333333333334,19.0,137.0
