threshold,max assoc,n assocs,accuracy,round,n_clusts
0.45,83.0,15601.0,0.6438746438746439,13.0,2
0.5,75.0,13635.0,0.6438746438746439,13.0,2
0.55,70.0,12015.0,0.6467236467236467,13.0,10
0.6000000000000001,66.0,10369.0,0.6467236467236467,13.0,18
0.6500000000000001,63.0,8843.0,0.42735042735042733,13.0,32
0.7000000000000001,57.0,7137.0,0.5612535612535613,13.0,50
0.7500000000000001,48.0,5673.0,0.49572649572649574,13.0,74
0.8,39.0,4241.0,0.47863247863247865,13.0,91
0.8500000000000001,34.0,2939.0,-1.0,13.0,117
0.9000000000000001,25.0,1817.0,-1.0,13.0,159
0.9500000000000001,14.0,953.0,-1.0,13.0,236
1.0,3.0,387.0,-1.0,13.0,335
0.0,298.0,68519.0,0.6438746438746439,14.0,3
0.05,208.0,50651.0,0.6438746438746439,14.0,3
0.1,173.0,37703.0,0.6438746438746439,14.0,3
0.15000000000000002,160.0,31631.0,0.6438746438746439,14.0,3
0.2,144.0,27987.0,0.6438746438746439,14.0,3
0.25,133.0,25213.0,0.6438746438746439,14.0,3
0.3,121.0,22645.0,0.6438746438746439,14.0,3
0.35000000000000003,109.0,20385.0,0.6438746438746439,14.0,3
0.4,99.0,18155.0,0.6438746438746439,14.0,3
0.45,87.0,15955.0,0.6438746438746439,14.0,3
0.5,77.0,13993.0,0.6438746438746439,14.0,4
0.55,74.0,12171.0,0.6495726495726496,14.0,10
0.6000000000000001,70.0,10489.0,0.6495726495726496,14.0,22
0.6500000000000001,67.0,8905.0,0.5811965811965812,14.0,37
0.7000000000000001,61.0,7293.0,0.5384615384615384,14.0,55
0.7500000000000001,55.0,6001.0,0.50997150997151,14.0,78
0.8,50.0,4609.0,0.41595441595441596,14.0,98
0.8500000000000001,42.0,3247.0,-1.0,14.0,121
0.9000000000000001,28.0,1969.0,-1.0,14.0,159
0.9500000000000001,14.0,955.0,-1.0,14.0,238
1.0,7.0,425.0,-1.0,14.0,332
0.0,312.0,68321.0,0.6438746438746439,15.0,4
0.05,197.0,50923.0,0.6438746438746439,15.0,4
0.1,170.0,37637.0,0.6438746438746439,15.0,4
0.15000000000000002,161.0,31253.0,0.6438746438746439,15.0,4
0.2,148.0,27569.0,0.6438746438746439,15.0,4
0.25,137.0,25033.0,0.6438746438746439,15.0,4
0.3,124.0,22773.0,0.6438746438746439,15.0,4
