threshold,max assoc,n assocs,accuracy,round,n_clusts
0.6000000000000001,114.0,182691.0,0.29897985874967303,15.0,77
0.6500000000000001,98.0,139223.0,-1.0,15.0,118
0.7000000000000001,76.0,100763.0,-1.0,15.0,212
0.7500000000000001,62.0,68265.0,-1.0,15.0,345
0.8,46.0,42797.0,-1.0,15.0,605
0.8500000000000001,37.0,23809.0,-1.0,15.0,1174
0.9000000000000001,26.0,11477.0,-1.0,15.0,2208
0.9500000000000001,12.0,5391.0,-1.0,15.0,3328
1.0,3.0,3841.0,-1.0,15.0,3815
0.0,1189.0,2075547.0,0.10175255035312582,16.0,2
0.05,633.0,1343883.0,0.10175255035312582,16.0,2
0.1,439.0,1072389.0,0.10175255035312582,16.0,2
0.15000000000000002,375.0,896615.0,0.10175255035312582,16.0,2
0.2,372.0,765595.0,0.10175255035312582,16.0,2
0.25,363.0,659273.0,0.10175255035312582,16.0,2
0.3,314.0,568927.0,0.10175255035312582,16.0,2
0.35000000000000003,246.0,490409.0,0.10175255035312582,16.0,2
0.4,208.0,419537.0,0.10201412503269683,16.0,5
0.45,166.0,354967.0,0.1014909756735548,16.0,9
0.5,144.0,295673.0,0.2001046298718284,16.0,10
0.55,125.0,240835.0,0.29897985874967303,16.0,33
0.6000000000000001,114.0,191033.0,0.29819513471096,16.0,59
0.6500000000000001,96.0,145447.0,-1.0,16.0,108
0.7000000000000001,83.0,104939.0,-1.0,16.0,195
0.7500000000000001,64.0,71007.0,-1.0,16.0,333
0.8,49.0,43801.0,-1.0,16.0,599
0.8500000000000001,42.0,24173.0,-1.0,16.0,1177
0.9000000000000001,28.0,11639.0,-1.0,16.0,2229
0.9500000000000001,13.0,5549.0,-1.0,16.0,3323
1.0,3.0,3843.0,-1.0,16.0,3814
0.0,1288.0,2135447.0,0.10227569971226785,17.0,3
0.05,643.0,1347335.0,0.10227569971226785,17.0,3
0.1,454.0,1075467.0,0.10227569971226785,17.0,3
0.15000000000000002,375.0,894191.0,0.10227569971226785,17.0,3
0.2,368.0,753361.0,0.10227569971226785,17.0,3
0.25,326.0,643651.0,0.10227569971226785,17.0,3
0.3,277.0,553107.0,0.10227569971226785,17.0,3
0.35000000000000003,236.0,474423.0,0.10227569971226785,17.0,3
0.4,185.0,404075.0,0.10227569971226785,17.0,3
0.45,156.0,339747.0,0.10201412503269683,17.0,6
0.5,131.0,280825.0,0.20062777923097044,17.0,16
0.55,117.0,226987.0,0.29897985874967303,17.0,30
