threshold,max assoc,n assocs,accuracy,round
0.0,891.0,768996.0,0.1025,17.0
0.05,468.0,463778.0,0.1025,17.0
0.1,302.0,365012.0,0.1025,17.0
0.15000000000000002,223.0,310910.0,0.1025,17.0
0.2,201.0,268412.0,0.1025,17.0
0.25,199.0,229476.0,0.1025,17.0
0.3,197.0,201450.0,0.1025,17.0
0.35000000000000003,191.0,177656.0,0.1025,17.0
0.4,181.0,156152.0,0.1025,17.0
0.45,149.0,136758.0,0.1025,17.0
0.5,125.0,118270.0,0.102,17.0
0.55,118.0,100950.0,0.103,17.0
0.6000000000000001,99.0,84798.0,0.1035,17.0
0.6500000000000001,94.0,69922.0,0.181,17.0
0.7000000000000001,82.0,55476.0,0.276,17.0
0.7500000000000001,75.0,42396.0,0.1045,17.0
0.8,64.0,30316.0,0.1015,17.0
0.8500000000000001,47.0,19018.0,0.1005,17.0
0.9000000000000001,33.0,10010.0,0.102,17.0
0.9500000000000001,18.0,3986.0,0.101,17.0
1.0,3.0,2048.0,0.1005,17.0
0.0,977.0,765892.0,0.1035,18.0
0.05,440.0,460726.0,0.1035,18.0
0.1,319.0,366814.0,0.1035,18.0
0.15000000000000002,241.0,313916.0,0.1035,18.0
0.2,214.0,275608.0,0.1035,18.0
0.25,198.0,238858.0,0.1035,18.0
0.3,197.0,208828.0,0.1035,18.0
0.35000000000000003,190.0,184626.0,0.1035,18.0
0.4,173.0,162408.0,0.1035,18.0
0.45,147.0,142124.0,0.1035,18.0
0.5,130.0,123136.0,0.104,18.0
0.55,108.0,105642.0,0.2015,18.0
0.6000000000000001,92.0,88788.0,0.1975,18.0
0.6500000000000001,85.0,73276.0,0.1015,18.0
0.7000000000000001,79.0,58696.0,0.1015,18.0
0.7500000000000001,71.0,45160.0,0.1005,18.0
0.8,60.0,32544.0,0.1955,18.0
0.8500000000000001,44.0,20686.0,0.12,18.0
0.9000000000000001,34.0,10726.0,0.101,18.0
0.9500000000000001,19.0,4108.0,0.1005,18.0
1.0,3.0,2032.0,0.1005,18.0
0.0,1031.0,872490.0,0.1025,19.0
0.05,449.0,476522.0,0.1025,19.0
0.1,314.0,378456.0,0.1025,19.0
0.15000000000000002,221.0,322382.0,0.1025,19.0
0.2,202.0,282844.0,0.1025,19.0
0.25,199.0,245764.0,0.1025,19.0
0.3,198.0,216540.0,0.1025,19.0
0.35000000000000003,198.0,190872.0,0.1025,19.0
0.4,195.0,168322.0,0.1025,19.0
0.45,166.0,146826.0,0.1025,19.0
0.5,123.0,127410.0,0.1025,19.0
0.55,116.0,108626.0,0.2025,19.0
0.6000000000000001,102.0,90974.0,0.199,19.0
0.6500000000000001,90.0,74862.0,0.1015,19.0
0.7000000000000001,86.0,60308.0,0.1025,19.0
0.7500000000000001,75.0,46540.0,0.27,19.0
0.8,61.0,33490.0,0.1005,19.0
0.8500000000000001,51.0,21738.0,0.1015,19.0
0.9000000000000001,43.0,11764.0,0.102,19.0
0.9500000000000001,33.0,4812.0,0.101,19.0
1.0,2.0,2046.0,0.101,19.0
